Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,647,12,E:System.Windows.Forms.Form.Load,,,,,this.Load += new System.EventHandler(this.Form1_Load);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,646,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""Form1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,645,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""Form1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,644,12,T:System.Windows.Forms.TabControl,,,,,this.Controls.Add(this.tcAlgorithms);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,644,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.tcAlgorithms);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,644,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.tcAlgorithms);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,644,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.tcAlgorithms);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,643,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(1075, 593);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,642,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,642,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,642,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,642,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,642,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,641,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(6F, 13F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,637,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,635,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSColourSchema.TabIndex = 22;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,635,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.cmbTSColourSchema.TabIndex = 22;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,634,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTSColourSchema.Size = new System.Drawing.Size(119, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,634,12,P:System.Windows.Forms.Control.Size,,,,,"this.cmbTSColourSchema.Size = new System.Drawing.Size(119, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,633,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTSColourSchema.Name = ""cmbTSColourSchema"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,633,12,P:System.Windows.Forms.Control.Name,,,,,"this.cmbTSColourSchema.Name = ""cmbTSColourSchema"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,632,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTSColourSchema.Location = new System.Drawing.Point(118, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,632,12,P:System.Windows.Forms.Control.Location,,,,,"this.cmbTSColourSchema.Location = new System.Drawing.Point(118, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,631,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSColourSchema.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,631,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.cmbTSColourSchema.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,630,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTSColourSchema.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,630,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTSColourSchema.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,630,12,F:System.Windows.Forms.ComboBoxStyle.DropDownList,,,,,this.cmbTSColourSchema.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,630,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSColourSchema.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,630,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTSColourSchema.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,630,12,P:System.Windows.Forms.ComboBox.DropDownStyle,,,,,this.cmbTSColourSchema.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,626,12,T:System.Drawing.ContentAlignment,,,,,this.label13.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,626,12,T:System.Drawing.ContentAlignment,,,,,this.label13.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,626,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label13.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,626,12,T:System.Windows.Forms.Label,,,,,this.label13.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,626,12,T:System.Drawing.ContentAlignment,,,,,this.label13.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,626,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label13.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,625,12,T:System.Windows.Forms.Label,,,,,"this.label13.Text = ""Colour Schema"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,625,12,P:System.Windows.Forms.Label.Text,,,,,"this.label13.Text = ""Colour Schema"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,624,12,T:System.Windows.Forms.Label,,,,,this.label13.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,624,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label13.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,623,12,T:System.Windows.Forms.Label,,,,,"this.label13.Size = new System.Drawing.Size(108, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,623,12,P:System.Windows.Forms.Control.Size,,,,,"this.label13.Size = new System.Drawing.Size(108, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,622,12,T:System.Windows.Forms.Label,,,,,"this.label13.Name = ""label13"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,622,12,P:System.Windows.Forms.Control.Name,,,,,"this.label13.Name = ""label13"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,621,12,T:System.Windows.Forms.Label,,,,,"this.label13.Location = new System.Drawing.Point(4, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,621,12,P:System.Windows.Forms.Control.Location,,,,,"this.label13.Location = new System.Drawing.Point(4, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,617,12,T:System.Windows.Forms.GroupBox,,,,,"this.gbTSPrinting.Text = ""Printing"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,617,12,P:System.Windows.Forms.GroupBox.Text,,,,,"this.gbTSPrinting.Text = ""Printing"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,616,12,T:System.Windows.Forms.GroupBox,,,,,this.gbTSPrinting.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,616,12,P:System.Windows.Forms.GroupBox.TabStop,,,,,this.gbTSPrinting.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,615,12,T:System.Windows.Forms.GroupBox,,,,,this.gbTSPrinting.TabIndex = 25;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,615,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.gbTSPrinting.TabIndex = 25;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,614,12,T:System.Windows.Forms.GroupBox,,,,,"this.gbTSPrinting.Size = new System.Drawing.Size(241, 113);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,614,12,P:System.Windows.Forms.Control.Size,,,,,"this.gbTSPrinting.Size = new System.Drawing.Size(241, 113);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,613,12,T:System.Windows.Forms.GroupBox,,,,,"this.gbTSPrinting.Name = ""gbTSPrinting"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,613,12,P:System.Windows.Forms.Control.Name,,,,,"this.gbTSPrinting.Name = ""gbTSPrinting"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,612,12,T:System.Windows.Forms.GroupBox,,,,,"this.gbTSPrinting.Location = new System.Drawing.Point(3, 343);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,612,12,P:System.Windows.Forms.Control.Location,,,,,"this.gbTSPrinting.Location = new System.Drawing.Point(3, 343);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,611,12,T:System.Windows.Forms.ComboBox,,,,,this.gbTSPrinting.Controls.Add(this.cmbTSColourSchema);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,611,12,T:System.Windows.Forms.GroupBox,,,,,this.gbTSPrinting.Controls.Add(this.cmbTSColourSchema);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,611,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.gbTSPrinting.Controls.Add(this.cmbTSColourSchema);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,611,12,P:System.Windows.Forms.Control.Controls,,,,,this.gbTSPrinting.Controls.Add(this.cmbTSColourSchema);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,611,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.gbTSPrinting.Controls.Add(this.cmbTSColourSchema);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,610,12,T:System.Windows.Forms.Label,,,,,this.gbTSPrinting.Controls.Add(this.label13);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,610,12,T:System.Windows.Forms.GroupBox,,,,,this.gbTSPrinting.Controls.Add(this.label13);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,610,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.gbTSPrinting.Controls.Add(this.label13);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,610,12,P:System.Windows.Forms.Control.Controls,,,,,this.gbTSPrinting.Controls.Add(this.label13);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,610,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.gbTSPrinting.Controls.Add(this.label13);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,606,12,T:System.Drawing.ContentAlignment,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
